,Unnamed: 0,Unnamed: 0.1,contract_count_10,contract_count_11,contract_count_14,contract_count_15,contract_count_20,contract_count_21,contract_count_24,contract_count_25,contract_count_30,contract_count_31,contract_face_10,contract_face_11,contract_face_14,contract_face_15,contract_face_20,contract_face_21,contract_face_24,contract_face_25,contract_face_30,contract_face_31,date,stock_snm_x,zanzon,bid,offer,rate,remaining_years_from,remaining_years_to,simple_yield_1days_from_ope,simple_yield_2days_from_ope,simple_yield_fluctuation_2to1,simple_yield_fluctuation_3to2,amount_sum,bid_price,balance,stock_snm_x.1,aggre_rate_buy,aggre_rate_sell,fluctuation_buy_rate,fluctuation_sell_rate
1181,2225,2238,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,209,7.5808219178,4506,10921,0.006,5,10,-0.03,-0.035,0.005,-0.004,5993,5993,3081,209,-0.085,0.01,2,2
1468,595,601,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,49,14.5452054795,2017,5475,-0.006999999999999999,10,25,0.25,0.255,-0.005,-0.005,10993,10080,2200,49,-0.02,0.01,2,2
1155,2271,2285,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,8.0794520548,4506,10921,0.006,5,10,-0.01,-0.015,0.005,-0.004,7632,6469,4001,5,0.0,0.01,2,2
1158,429,434,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-8300000000,0,0,0,0,5,52,12.501369862999999,2002,6225,0.005,10,25,0.145,0.145,0.0,0.0,10990,10049,1916,52,-0.065210486,0.0099969029,2,2
1460,2128,2140,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,115,6.095890411,4510,12335,0.002,5,10,-0.1,-0.1,0.0,-0.006,7988,7988,7502,115,0.005,-0.095,2,2
1261,78,81,2,0,0,0,1,0,0,0,0,0,-100000000,0,0,0,100000000,0,0,0,0,0,3,95,17.7945205479,2017,5475,-0.006999999999999999,10,25,0.41,0.415,-0.005,-0.005,5194,4997,834,95,-0.09,0.01,2,2
1171,327,332,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,165,11.0438356164,2017,5475,-0.006999999999999999,10,25,0.085,0.09,-0.005,-0.005,8739,7256,1108,165,-0.07,0.01,2,2
1223,938,947,0,0,0,0,1,0,0,0,0,0,0,0,0,0,800000000,0,0,0,0,0,8,137,26.0328767123,1008,3028,-0.008,25,-1,0.665,0.66,0.005,-0.02,18788,15562,4837,137,0.0,0.01,2,2
1384,845,851,0,0,0,0,3,2,2,0,0,0,0,0,0,0,14300000000,-2100000000,2100000000,0,0,0,8,103,19.282191780799998,2009,4236,-0.005,10,25,0.545,0.541,0.004,-0.024,36976,29868,8177,103,-0.0648730549,-0.0009554571000000001,2,2
1195,2126,2138,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,221,5.8191780822000005,4507,11463,-0.009000000000000001,5,10,-0.09,-0.094,0.004,-0.005,7989,7989,6048,221,-0.055,0.01,0,2
1233,276,280,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,105,15.490410958900002,2019,7279,0.003,10,25,0.3,0.295,0.005,-0.015,2997,2997,603,105,-0.11,0.01,2,2
1120,1975,1987,0,0,0,0,29,6,0,0,0,0,0,0,0,0,164300000000,-123000000000,0,0,0,0,8,132,7.2739726027,4507,10756,-0.003,5,10,-0.04,-0.05,0.01,-0.015,71831,66086,51223,132,-0.07868686870000001,0.0028302538000000003,2,2
1332,975,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,63,28.687671232899998,1003,2049,0.015,25,-1,0.675,0.67,0.005,0.011,21252,18394,13195,63,-0.0766089965,0.0097475198,2,2
1381,1351,1363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,179,1.9945205479,2806,8089,-0.002,1,3,-0.115,-0.115,0.0,-0.005,22771,19882,6123,179,-0.0666691315,0.0011143271,2,2
1084,2246,2260,0,1,0,0,0,0,0,0,0,0,0,-300000000,0,0,0,0,0,0,0,0,6,257,7.7260273973,4512,16888,0.014,5,10,-0.03,-0.039,0.009000000000000001,-0.01,6993,6456,3020,257,0.0,0.01,2,2
1478,1252,1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,280,2.002739726,2802,7575,-0.009000000000000001,1,3,-0.145,-0.145,0.0,-0.001,27061,22827,17966,280,-0.05,0.01,2,2
1431,2101,2113,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,60,5.597260274,4510,12335,0.002,5,10,-0.1,-0.1,0.0,-0.005,6991,6991,3613,60,-0.09,0.01,2,2
1405,270,274,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,105,15.523287671199999,2011,6069,0.001,10,25,0.32,0.325,-0.005,0.005,2997,2997,603,105,-0.11,0.01,2,2
1506,329,334,8,0,0,0,1,0,0,0,0,0,-100000000,0,0,0,100000000,0,0,0,0,0,15,165,11.063013698599999,2019,7279,0.003,10,25,0.08900000000000001,0.084,0.005,-0.011,8739,7256,1108,165,0.005,0.01,2,2
1351,1622,1634,0,0,0,0,1,0,0,0,0,0,0,0,0,0,49100000000,0,0,0,0,0,10,171,3.2684931507,3007,9577,-0.008,3,5,-0.095,-0.1,0.005,0.0,21925,20073,7286,171,-0.0643670886,0.0098381628,2,2
1200,1799,1811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,97,4.7452054795,3007,9577,-0.008,3,5,-0.08900000000000001,-0.094,0.005,0.001,5994,5994,1710,97,0.0,0.01,2,2
1074,208,212,2,0,0,0,2,0,0,0,0,0,-2700000000,0,0,0,2700000000,0,0,0,0,0,11,73,22.7945205479,2009,4992,-0.017,10,25,0.56,0.57,-0.01,-0.005,24842,22076,2787,73,-0.08,0.01,2,2
1215,755,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,47,18.7123287671,2002,6225,0.005,10,25,0.365,0.365,0.0,-0.008,40400,32734,17596,47,-0.0650622776,-0.0128337433,2,2
1301,1438,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,29,2.6410958904,2802,7575,-0.009000000000000001,1,3,-0.12,-0.12,0.0,-0.001,62023,49254,14908,29,-0.09,0.0026647414,2,2
1395,1560,1572,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,200,1.7780821918,2801,4911,-0.008,1,3,-0.119,-0.14400000000000002,0.025,0.005,12009,12009,7248,200,0.0,0.01,2,2
1324,301,306,2,0,0,0,1,0,0,0,0,0,200000000,0,0,0,-200000000,0,0,0,0,0,3,145,10.7917808219,2017,5475,-0.006999999999999999,10,25,0.075,0.08,-0.005,-0.005,7993,7307,1954,145,-0.08,0.01,2,2
1425,307,312,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-5600000000,0,0,0,0,5,194,11.0,2002,6225,0.005,10,25,0.085,0.085,0.0,0.0,8600,7299,3923,194,-0.07,0.01,2,2
1533,708,714,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-300000000,0,0,0,0,8,206,15.7753424658,2009,4236,-0.005,10,25,0.325,0.32,0.005,-0.02,13305,10977,2513,206,-0.06510378060000001,0.01,2,2
1206,2013,2025,0,0,0,0,9,5,0,0,0,0,0,0,0,0,66200000000,-15600000000,0,0,0,0,8,147,8.021917808200001,4507,10756,-0.003,5,10,-0.01,-0.02,0.01,-0.015,81759,65568,58187,147,-0.08596153849999999,0.0069136747000000005,2,2
1150,448,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,167,14.397260274,2002,6225,0.005,10,25,0.155,0.155,0.0,0.0,25152,20080,3511,167,-0.085,0.0091874704,2,2
1248,1613,1625,1,0,0,0,0,0,0,0,0,0,25000000000,0,0,0,0,0,0,0,0,0,10,238,3.2684931507,3007,9577,-0.008,3,5,-0.095,-0.1,0.005,0.0,47219,40063,24303,238,0.0,-0.07594768760000001,2,2
1241,2417,2436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,136,2.3945205479,2802,7575,-0.009000000000000001,1,3,-0.155,-0.155,0.0,-0.001,20534,17422,7760,136,-0.065,0.01,2,2
1217,491,496,7,0,0,0,0,1,2,0,0,0,-100000000,0,0,0,0,-500000000,600000000,0,0,0,3,261,13.295890410999998,2017,5475,-0.006999999999999999,10,25,0.19,0.195,-0.005,-0.005,23619,20100,8727,261,-0.07,0.01,2,2
1064,905,913,4,0,0,0,0,1,2,0,0,0,300000000,0,0,0,0,-300000000,0,0,0,0,15,130,10.3123287671,2019,7279,0.003,10,25,0.059,0.054000000000000006,0.005,-0.011,8761,7310,3693,130,-0.08,0.01,2,2
1328,591,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,49,16.150684931500006,2002,6225,0.005,10,25,0.24,0.24,0.0,0.0,10993,10080,2722,49,-0.02,0.0088459557,2,2
1518,626,632,2,2,0,0,1,0,0,0,0,0,500000000,0,0,0,-500000000,0,0,0,0,0,4,4,14.8465753425,2011,6069,0.001,10,25,0.285,0.29,-0.005,0.005,11993,10946,1663,4,-0.055,0.01,0,2
1347,1878,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,158,6.9260273973,4508,17045,-0.001,5,10,-0.07,-0.07,0.0,0.0,70511,63003,35956,158,-0.0234050333,0.0094118665,2,2
1182,1404,1416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,71,4.1479452055,3004,11719,0.003,3,5,-0.11,-0.11,0.0,-0.001,70770,60084,10360,71,0.0,0.01,2,2
1251,255,259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-5000000000,0,0,0,0,5,180,13.4191780822,2002,6225,0.005,10,25,0.18,0.18,0.0,-0.001,3499,3499,611,180,0.0,0.01,2,2
1165,2365,2382,7,1,0,0,0,0,0,0,0,0,-2200000000,2200000000,0,0,0,0,0,0,0,0,7,188,9.3506849315,4510,12335,0.002,5,10,0.024,0.029,-0.005,-0.005,8666,7299,3517,188,-0.095,0.01,2,2
1379,2105,2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,60,7.0,4508,17045,-0.001,5,10,-0.065,-0.065,0.0,0.001,6991,6991,7884,60,-0.08,0.00932,2,2
1248,1613,1625,1,0,0,0,0,0,0,0,0,0,25000000000,0,0,0,0,0,0,0,0,0,10,238,3.2684931507,3007,9577,-0.008,3,5,-0.095,-0.1,0.005,0.0,47219,40063,24303,238,0.0,-0.07594768760000001,2,2
1437,236,240,0,0,0,0,1,0,0,0,0,0,0,0,0,0,500000000,0,0,0,0,0,8,96,24.2849315068,2009,4236,-0.005,10,25,0.62,0.615,0.005,-0.02,30111,25619,3874,96,-0.1,0.0096347826,2,2
1412,1631,1643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,263,5.1506849315,4507,10756,-0.003,5,10,-0.095,-0.095,0.0,-0.005,72377,60012,13300,263,-0.08,0.01,2,2
1132,517,522,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1700000000,0,100000000,0,0,0,8,240,13.5260273973,2009,4236,-0.005,10,25,0.205,0.2,0.005,-0.021,12433,10047,1577,240,-0.065,0.0099960697,2,2
1184,2258,2272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,195,9.2438356164,4507,10756,-0.003,5,10,-0.019,-0.025,0.006,-0.015,7060,6468,3017,195,-0.11,0.01,2,2
1204,2466,2485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,254,2.4273972603,2801,10792,0.006999999999999999,1,3,-0.155,-0.155,0.0,0.0,3989,3989,3722,254,-0.065,0.01,2,2
1127,423,428,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,104,12.5452054795,2017,5475,-0.006999999999999999,10,25,0.15,0.155,-0.005,-0.005,22378,20128,6738,104,-0.0895901639,0.01,2,2
1274,1179,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,94,2.6465753425000003,2805,9329,0.001,1,3,-0.119,-0.124,0.005,0.001,20726,17157,10061,94,-0.07,-0.0041176471,2,2
1186,649,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,270,16.5945205479,2002,6225,0.005,10,25,0.265,0.265,0.0,-0.001,13741,10942,3204,270,-0.065,0.01,2,2
1319,330,335,8,0,0,0,1,0,0,0,0,0,-300000000,0,0,0,300000000,0,0,0,0,0,2,161,11.328767123299999,2006,4580,-0.01,10,25,0.105,0.1,0.005,-0.005,18327,15657,3911,161,-0.08,0.01,0,2
1418,600,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,223,16.1561643836,2006,4222,0.01,10,25,0.235,0.236,-0.001,0.001,22011,20073,1672,223,-0.09,0.0099897604,2,2
1374,2052,2064,0,0,0,0,10,15,0,1,0,0,0,0,0,0,165900000000,-113700000000,0,-119600000000,0,0,8,30,9.021917808200001,4507,10756,-0.003,5,10,0.024,0.015,0.009000000000000001,-0.015,80636,65354,68491,30,-0.3662164728,-0.4000599455,2,2
1105,1431,1443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,273,2.6465753425000003,2801,10792,0.006999999999999999,1,3,-0.125,-0.125,0.0,-0.001,30992,24670,45791,273,-0.02,0.01,2,2
1198,381,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,55,13.397260274,2002,6225,0.005,10,25,0.115,0.115,0.0,0.0,18635,16478,16460,55,-0.08,0.0099949826,2,2
1480,1887,1899,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-2800000000,0,0,0,0,14,142,5.501369863,4508,17045,-0.001,5,10,-0.065,-0.065,0.0,0.001,26334,21050,40396,142,-0.065,0.0021919771,2,2
1448,291,295,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,225,10.7863013699,2009,4992,-0.017,10,25,0.07,0.07,0.0,-0.005,17026,14630,2190,225,-0.07,0.01,2,2
1398,529,534,4,0,0,0,5,2,0,0,0,0,700000000,0,0,0,0,-700000000,0,0,0,0,3,124,13.7917808219,2017,5475,-0.006999999999999999,10,25,0.205,0.21,-0.005,-0.005,12547,10072,1215,124,-0.085,0.01,2,2
1151,2337,2354,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,54,8.8219178082,4507,11463,-0.009000000000000001,5,10,0.015,0.01,0.005,-0.004,8462,7328,1704,54,0.005,0.01,2,2
1075,2257,2271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,195,9.2438356164,4508,17045,-0.001,5,10,-0.025,-0.024,-0.001,0.001,7060,6468,4033,195,-0.11,0.01,2,2
1290,60,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,278,17.298630137,2017,5475,-0.006999999999999999,10,25,0.38,0.385,-0.005,-0.005,5056,4993,1904,278,0.005,0.01,2,2
1251,255,259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-5000000000,0,0,0,0,5,180,13.4191780822,2002,6225,0.005,10,25,0.18,0.18,0.0,-0.001,3499,3499,611,180,0.0,0.01,2,2
1183,2417,2436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,136,2.3945205479,2802,7575,-0.009000000000000001,1,3,-0.155,-0.155,0.0,-0.001,20534,17422,7760,136,-0.065,0.01,2,2
1414,2220,2233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,149,8.9863013699,4508,17045,-0.001,5,10,-0.03,-0.029,-0.001,0.001,11997,11997,3192,149,-0.11,0.01,2,2
1147,2425,2444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,85,2.0,2802,7575,-0.009000000000000001,1,3,-0.15,-0.15,0.0,-0.001,24135,21090,16114,85,-0.075,0.01,2,2
1434,1838,1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,5.4794520548,4503,17126,0.0,5,10,-0.079,-0.079,0.0,0.005,4988,4988,2166,208,0.0,0.01,2,2
1300,1284,1296,0,0,0,0,3,3,0,0,0,0,0,0,0,0,500000000,-500000000,0,0,0,0,7,231,1.3315068493,2804,11013,0.006999999999999999,1,3,-0.175,-0.18,0.005,0.005,24567,20843,10971,231,-0.5,-0.5,2,2
1271,1696,1708,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,-11200000000,0,0,0,0,5,125,4.495890411,3004,9967,0.002,3,5,-0.079,-0.085,0.006,0.0,50432,40056,5948,125,-0.0105595668,-0.026431468000000003,2,2
1131,2374,2392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,11.1479452055,2006,4222,0.01,10,25,0.03,0.03,0.0,0.0,25684,21859,9268,9,0.0,0.01,2,2
1389,987,996,2,0,0,0,5,1,0,0,0,0,100000000,0,0,0,-600000000,500000000,0,0,0,0,11,204,27.301369863,1007,2811,-0.004,25,-1,0.675,0.685,-0.01,-0.005,20935,18354,7590,204,-0.0795974576,0.01,1,2
1276,2383,2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,267,11.252054794500001,2002,6225,0.005,10,25,0.04,0.04,0.0,0.0,7994,7344,2864,267,-0.09,0.01,2,2
1547,376,381,4,1,0,0,0,0,0,0,0,0,12400000000,-12400000000,0,0,0,0,0,0,0,0,15,2,11.810958904100001,2019,7279,0.003,10,25,0.119,0.114,0.005,-0.011,9017,8302,1756,2,-0.08,0.01,2,2
1282,1275,1287,2,1,0,0,0,0,0,0,0,0,-100000000000,100000000000,0,0,0,0,0,0,0,0,7,228,1.2465753425,2804,11013,0.006999999999999999,1,3,-0.18,-0.185,0.005,0.005,22999,21459,8776,228,-0.09,0.01,2,2
1545,2419,2438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,136,2.3945205479,2801,10792,0.006999999999999999,1,3,-0.165,-0.165,0.0,0.0,20534,17422,7760,136,-0.065,0.01,2,2
1191,2454,2473,2,1,0,0,0,0,0,0,0,0,5000000000,-5000000000,0,0,0,0,0,0,0,0,4,260,0.8356164384,702,5772,0.042,-1,1,-0.16899999999999998,-0.173,0.004,0.001,31010,24647,17758,260,-0.075,0.01,0,2
1229,1179,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,94,2.6465753425000003,2805,9329,0.001,1,3,-0.119,-0.124,0.005,0.001,20726,17157,10061,94,-0.07,-0.0041176471,2,2
1457,1455,1467,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152,1.3315068493,2812,10810,-0.001,1,3,-0.16,-0.165,0.005,0.01,57971,49043,42336,152,-0.01,0.01,2,2
1262,2249,2263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,257,9.3095890411,4507,10756,-0.003,5,10,-0.019,-0.025,0.006,-0.015,6993,6456,3192,257,0.0,0.01,2,2
1143,1850,1862,2,1,0,0,0,0,0,0,0,0,-12200000000,12200000000,0,0,0,0,0,0,0,0,7,258,4.8465753425,3004,8789,0.003,3,5,-0.115,-0.115,0.0,-0.001,6992,6992,2153,258,-0.095,-0.095,2,2
1471,1170,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,91,2.6410958904,2802,7575,-0.009000000000000001,1,3,-0.12,-0.12,0.0,-0.001,20749,17461,18040,91,0.0,-0.0009657321,2,2
1449,275,279,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,105,15.4712328767,2017,5475,-0.006999999999999999,10,25,0.3,0.305,-0.005,-0.005,2997,2997,603,105,-0.11,0.01,2,2
1093,2247,2261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,9.3095890411,4503,17126,0.0,5,10,-0.02,-0.02,0.0,0.001,6993,6456,2370,257,0.0,0.01,2,2
1342,140,144,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,41,19.602739726,2011,6069,0.001,10,25,0.515,0.52,-0.005,0.005,6406,5998,706,41,0.0,0.01,2,2
1416,1603,1615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,259,4.797260274,3004,11719,0.003,3,5,-0.1,-0.1,0.0,-0.001,47072,40137,13304,259,-0.0866853933,0.0007511211,2,2
1316,144,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,41,21.0493150685,2009,4236,-0.005,10,25,0.495,0.49,0.005,-0.025,6406,5998,706,41,0.0,0.01,2,2
1321,1467,1479,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-2000000000,0,0,0,0,5,10,1.4931506849,2805,9329,0.001,1,3,-0.11,-0.12,0.01,0.005,81984,74807,58134,10,-0.0679166667,0.0053597027,2,2
1279,863,869,0,0,0,0,2,0,0,0,0,0,0,0,0,0,40000000000,0,0,0,0,0,5,8,19.7534246575,2002,6225,0.005,10,25,0.54,0.54,0.0,-0.006,11977,9938,2219,8,-0.12348321720000001,-0.0063694364,2,2
1548,1972,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,132,8.904109588999999,4512,16888,0.014,5,10,-0.04,-0.049,0.009000000000000001,-0.01,71831,66086,38140,132,-0.07868686870000001,0.0028302538000000003,2,2
1461,178,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,214,22.9534246575,2002,6225,0.005,10,25,0.52,0.524,-0.004,-0.011,18225,15593,2787,214,-0.01,0.0095464694,2,2
1520,1114,1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,61,35.4493150685,1003,2049,0.015,25,-1,0.76,0.75,0.01,0.015,17243,15989,10031,61,-0.0032,0.0099659728,2,2
1390,2111,2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,6.8054794521,4503,17126,0.0,5,10,-0.064,-0.06,-0.004,0.002,6994,6994,2256,190,-0.06,0.01,2,2
1224,1230,1241,1,1,0,0,0,0,0,0,0,0,-23900000000,23900000000,0,0,0,0,0,0,0,0,4,77,0.4931506849,702,5772,0.042,-1,1,-0.14800000000000002,-0.14800000000000002,0.0,0.001,25604,23006,22547,77,-0.095,0.01,2,2
1104,1089,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,32.2438356164,1003,2049,0.015,25,-1,0.705,0.695,0.01,0.015,7277,7018,2133,16,-0.15,0.0099371711,2,2
1420,2132,2144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,115,7.4794520548,4508,17045,-0.001,5,10,-0.06,-0.06,0.0,0.0,7988,7988,3666,115,0.005,0.01,2,2
1299,2436,2455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,48,4.9150684932,3004,9967,0.002,3,5,-0.145,-0.151,0.006,0.004,83587,68614,24643,48,-0.0614107236,-0.0586773076,2,2
1277,725,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,42,17.904109589,2006,4222,0.01,10,25,0.326,0.325,0.001,0.005,37907,32823,17129,42,-0.065,0.0099490476,2,2
1519,1991,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9.0904109589,4512,16888,0.014,5,10,-0.035,-0.044,0.009000000000000001,-0.01,51505,43805,60048,0,-0.0795985401,0.0073518579000000014,2,2
1224,1230,1241,1,1,0,0,0,0,0,0,0,0,-23900000000,23900000000,0,0,0,0,0,0,0,0,4,77,0.4931506849,702,5772,0.042,-1,1,-0.14800000000000002,-0.14800000000000002,0.0,0.001,25604,23006,22547,77,-0.095,0.01,2,2
1548,1972,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,132,8.904109588999999,4512,16888,0.014,5,10,-0.04,-0.049,0.009000000000000001,-0.01,71831,66086,38140,132,-0.07868686870000001,0.0028302538000000003,2,2
1523,2109,2121,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,190,5.578082191799999,4506,10921,0.006,5,10,-0.094,-0.094,0.0,-0.009000000000000001,6994,6994,4886,190,-0.085,0.01,2,2
1173,592,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,49,16.150684931500006,2009,4236,-0.005,10,25,0.255,0.25,0.005,-0.02,10993,10080,2200,49,-0.02,0.0088459557,2,2
1215,755,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,47,18.7123287671,2002,6225,0.005,10,25,0.365,0.365,0.0,-0.008,40400,32734,17596,47,-0.0650622776,-0.0128337433,2,2
1299,2436,2455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,48,4.9150684932,3004,9967,0.002,3,5,-0.145,-0.151,0.006,0.004,83587,68614,24643,48,-0.0614107236,-0.0586773076,2,2
1493,1013,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,140,29.493150684899998,1000,4491,0.009000000000000001,25,-1,0.69,0.695,-0.005,-0.01,26120,21971,11942,140,-0.065,0.01,2,2
1280,2150,2162,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,159,6.271232876699999,4507,10756,-0.003,5,10,-0.064,-0.07,0.006,-0.009000000000000001,9992,9992,4919,159,-0.0017921147,0.01,2,2
1294,1081,1090,0,0,0,0,13,15,0,0,0,0,0,0,0,0,9500000000,-47600000000,0,0,0,0,8,131,29.783561643800002,1008,3028,-0.008,25,-1,0.82,0.815,0.005,-0.015,8489,7232,8178,131,-0.0898251748,0.0090483115,2,2
1168,2452,2471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,53,4.9205479452,3004,11719,0.003,3,5,-0.165,-0.165,0.0,0.0,29125,24795,17960,53,-0.06,0.01,2,2
1153,2081,2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,72,6.6821917808,4510,12335,0.002,5,10,-0.105,-0.105,0.0,-0.005,6994,6994,3388,72,-0.09,0.01,2,2
1189,1017,1026,2,1,0,0,2,2,0,0,0,0,-3400000000,3400000000,0,0,0,0,0,0,0,0,3,140,28.054794520500003,1003,2379,-0.004,25,-1,0.705,0.715,-0.01,-0.005,26120,21971,18473,140,-0.065,0.01,0,2
1210,2305,2322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,9.9643835616,4503,17126,0.0,5,10,0.005,0.005,0.0,0.0,13981,12821,1774,138,0.0,0.01,2,2
1200,1799,1811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,97,4.7452054795,3007,9577,-0.008,3,5,-0.08900000000000001,-0.094,0.005,0.001,5994,5994,1710,97,0.0,0.01,2,2
1239,727,733,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1000000000,0,0,0,0,0,8,42,16.2794520548,2009,4236,-0.005,10,25,0.345,0.34,0.005,-0.021,37907,32823,17246,42,-0.065,0.0099490476,2,2
